"Co","Whse","ItemCode","ItemDescription","DisplayDescription","CommodityCode","CommodityClass","ItemCode","OHQty","AllocQty","AvailQty","WAC","ExtWAC","Loc1","Loc2","Loc3","Manufacturer","MfrPartNumber"
"  001","01ALC","090-45100-11-RF","SHELF DCD-LPR","","NETWORK","SHELF","|090-45100-11-RF",5.0000,.0000,5.0000,75.000000,375.00,"1","","","SYMMETRICOM","090-45100-11"
"  001","01ALC","11030128REV02","PIC CBX 500 8 PORT DS3 PROCR C","","NETWORK","CARD","|11030128REV02",3.0000,.0000,3.0000,8175.000000,24525.00,"1","","","ADTRAN","11030128REV02"
"  001","01ALC","1179632G1-RF","SHELF TA1248V DSLAM HOST 3RD G","","NETWORK","PIC","|1179632G1-RF",1.0000,.0000,1.0000,2321.960000,2321.96,"1","","","ADTRAN","1179632G1"
"  001","01ALC","1187040F1","MODULE SWITCH TA5000 SM40 4-10","","NETWORK","MODULE","|1187040F1",44.0000,.0000,44.0000,3600.000000,158400.00,"1","","","ADTRAN","1187040F1"
"  001","01ALC","170-0101-902","CARD PWR SUPPLY PLUGGABLE DC51","","NETWORK","CARD","|170-0101-902",4.0000,.0000,4.0000,1660.322500,6641.29,"1","","","CIENA","170-0101-902"
"  001","01ALC","170-5100-900","CARD 10G 2PORT XFP EXT FEATURE","","NETWORK","CARD","|170-5100-900",10.0000,.0000,10.0000,1052.380952,10523.81,"1","","","CIENA","170-5100-900"
"  001","01ALC","170-5150-900","SWITCH 5150 48-100/1000M 2-10G","","NETWORK","SWCH","|170-5150-900",5.0000,.0000,5.0000,3680.500000,18402.50,"1","","","CIENA","170-5150-900"
"  001","01ALC","23478486-000-0","TSG T1/E1 FRM GEN W/BP MFD C/T","","NETWORK","PIC","|23478486-000-0",2.0000,.0000,2.0000,555.000000,1110.00,"1","","","SYMMETRICOM","23478486-000-0"
"  001","01ALC","3FE24323AA","CARD PWIO-B FOR ALU-7330 GENER","","NETWORK","CARD","|3FE24323AA",2.0000,.0000,2.0000,420.866951,841.73,"1","","","ALCATEL-LUCENT NORTH AMERICA","3FE24323AA"
"  001","01ALC","3FE24323AA04","PIC PWIO-B GEN FACILITIES","","NETWORK","PIC","|3FE24323AA04",57.0000,.0000,57.0000,420.866951,23989.42,"1","","","ALCATEL-LUCENT NORTH AMERICA","3FE24323AA04"
"  001","01ALC","3FE68954AB","CARD FGLT-B 16PGPON LT","","NETWORK","CARD","|3FE68954AB",1.0000,.0000,1.0000,1500.000000,1500.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","3FE68954AB"
"  001","01ALC","3FE72955AA","CARD FWLT-B 8 PORT NG-PON2","","NETWORK","CARD","|3FE72955AA",19.0000,.0000,19.0000,3195.573501,60715.90,"1","","","ALCATEL-LUCENT NORTH AMERICA","3FE72955AA"
"  001","01ALC","8003851404","PIC MODULAR SERVICES CARD MFD","","NETWORK","PIC","|8003851404",1.0000,.0000,1.0000,65262.770000,65262.77,"1","","","CISCO","8003851404"
"  001","01ALC","82.71T-CDWDMS-R6","CFP DWDM TUNABLE 88CH STRAIGHT","","NETWORK","OPTIC","|82.71T-CDWDMS-R6",12.0000,.0000,12.0000,8790.322580,105483.87,"1","","","INFINERA","82.71T-CDWDMS-R6"
"  001","01ALC","9080396REV01","REFURB CARD SE800 OC3C STM1 AT","","NETWORK","PIC","|9080396REV01",1.0000,.0000,1.0000,431.920000,431.92,"1","","","ERICSSON","908-0396"
"  001","01ALC","546595-001-00","ONT MOTO GPON 1000GJI (FTR CLE","","OSP","ONT","|546595-001-00",2.0000,.0000,2.0000,1200.000000,2400.00,"1","","","MOTOROLA","546595-001-00"
"  001","01ALN","FTRASSY4100ES","KIT START UP FOR 4100 ES BASEK","","NETWORK","KIT","|FTRASSY4100ES",2.0000,.0000,2.0000,45.250000,90.50,"WHSE","","","FUJITSU","FTRASSY4100ES"
"  001","01ALN","NT8E01PDS01-RF","PIC OCI48 RING TRMT FDN2400 MF","","NETWORK","PIC","|NT8E01PDS01-RF",4.0000,.0000,4.0000,800.000000,3200.00,"1","","","NORTEL","NT8E01PD"
"  001","01ALN","001-0002-01","KIT Z33 GSP2 I-TEMP CHASSIS 2C","","NETWORK","KIT","|001-0002-01",3.0000,.0000,3.0000,768.510000,2305.53,"1","","","CIENA","001-0002-01"
"  001","01ALN","002-0451-01","KIT SFP+ TUNABLE ITU C-BAND&JU","","NETWORK","OPTIC","|002-0451-01",1.0000,.0000,1.0000,1946.541111,1946.54,"1","","","CIENA","002-0451-01"
"  001","01ALN","004-0140-01","KIT WSS-F8 AND FIBER JUMPER Z","","NETWORK","KIT","|004-0140-01",2.0000,.0000,2.0000,8616.656667,17233.31,"1","","","CIENA","004-0140-01"
"  001","01ALN","280-0009-00","SFP 155M - 2.67G 5KM Z SERIES","","NETWORK","OPTIC","|280-0009-00",11.0000,.0000,11.0000,69.378182,763.16,"1","","","CIENA","280-0009-00"
"  001","01ALN","280-0010-00","SFP 155M- 2.67G 20KM Z SERIESM","","NETWORK","OPTIC","|280-0010-00",27.0000,.0000,27.0000,138.170370,3730.60,"1","","","CIENA","280-0010-00"
"  001","01ALN","280-0011-00","SFP 155M -2.67G 40KM Z SERIES","","NETWORK","OPTIC","|280-0011-00",12.0000,.0000,12.0000,404.465833,4853.59,"1","","","CIENA","280-0011-00"
"  001","01ALN","280-0030-00","SFP 1000BASE-LX I-TEMP Z SERIE","","NETWORK","PIC","|280-0030-00",50.0000,.0000,50.0000,60.230351,3011.52,"1","","","CIENA","280-0030-00"
"  001","01ALN","280-0069-00","SFP CWDM 1510NM 80KM Z SERIES","","NETWORK","OPTIC","|280-0069-00",2.0000,.0000,2.0000,470.400000,940.80,"1","","","CIENA","280-0069-00"
"  001","01ALN","280-0071-00","SFP CWDM 1550NM 80KM Z SERIES","","NETWORK","OPTIC","|280-0071-00",4.0000,.0000,4.0000,470.400000,1881.60,"1","","","CIENA","280-0071-00"
"  001","01ALN","280-0073-00","SFP CWDM 1590NM 80KM Z SERIES","","NETWORK","OPTIC","|280-0073-00",1.0000,.0000,1.0000,470.400000,470.40,"1","","","CIENA","280-0073-00"
"  001","01ALN","280-0074-00","SFP CWDM 1610NM 80KM Z SERIES","","NETWORK","OPTIC","|280-0074-00",1.0000,.0000,1.0000,470.400000,470.40,"1","","","CIENA","280-0074-00"
"  001","01ALN","280-0183-00","C/T INT-280-0183-00 SFP 1000BA","","NETWORK","OPTIC","|280-0183-00",1.0000,.0000,1.0000,370.020000,370.02,"1","","","CIENA","280-0183-00"
"  001","01ALN","280-0692-00","SFP+ 9.95-11.3G 1310NM 10KM Z","","NETWORK","OPTIC","|280-0692-00",3.0000,.0000,3.0000,207.666667,623.00,"1","","","CIENA","280-0692-00"
"  001","01ALN","800-0091-01","MODULE MULTI-RATE OTN MUXPONDE","","NETWORK","MODULE","|800-0091-01",1.0000,.0000,1.0000,6495.000000,6495.00,"1","","","CIENA","800-0091-01"
"  001","01ALN","800-0123-02","CARD PSW-618+ Z SERIES MFD","","NETWORK","CARD","|800-0123-02",5.0000,.0000,5.0000,8882.865000,44414.33,"1","","","CIENA","800-0123-02"
"  001","01ALN","800-0138-02","CARD LME-10G10D MUXPONDER Z SE","","NETWORK","CARD","|800-0138-02",1.0000,.0000,1.0000,6895.530000,6895.53,"1","","","CIENA","800-0138-02"
"  001","01ALN","910-0006-01","SHELF LGX Z SERIES MFD","","NETWORK","SHELF","|910-0006-01",3.0000,.0000,3.0000,1.083333,3.25,"1","","","CIENA","910-0006-01"
"  001","01ALN","910-0025-01","MODULE OPTICAL FIBER SWITCH OF","","NETWORK","MODULE","|910-0025-01",2.0000,.0000,2.0000,312.075000,624.15,"1","","","CIENA","910-0025-01"
"  001","01ALN","910-0028-01","MODULE OPTICAL FIBER SWITCH OF","","NETWORK","MODULE","|910-0028-01",1.0000,.0000,1.0000,312.010000,312.01,"1","","","CIENA","910-0028-01"
"  001","01ALN","950-0004-00","CARD LINE AMB Z SERIES MFD","","NETWORK","PIC","|950-0004-00",11.0000,.0000,11.0000,25.450000,279.95,"1","","","CIENA","950-0004-00"
"  001","01ALN","950-0055-00","ATTENUATOR 5 DB Z SERIES MFD","","NETWORK","ATTENUATOR","|950-0055-00",2.0000,.0000,2.0000,12.480000,24.96,"1","","","CIENA","950-0055-00"
"  001","01ALN","950-0155-00","CARD DCM FBG SMF-28 96CH 20KMM","","NETWORK","CARD","|950-0155-00",3.0000,.0000,3.0000,955.143333,2865.43,"1","","","CIENA","950-0155-00"
"  001","01ALN","950-0156-00","MODULE DCM FBG SMF-28 96CH 40K","","NETWORK","MODULE","|950-0156-00",1.0000,.0000,1.0000,955.150000,955.15,"1","","","CIENA","950-0156-00"
"  001","01ALN","950-0157-00","MODULE DCM FBG SMF-28 96CH 60K","","NETWORK","MODULE","|950-0157-00",2.0000,.0000,2.0000,1114.335000,2228.67,"1","","","CIENA","950-0157-00"
"  001","01ALN","950-0159-00","DCM FBG SMF-28 96CH 100KMKM Z","","NETWORK","CARD","|950-0159-00",1.0000,.0000,1.0000,1337.200000,1337.20,"1","","","CIENA","950-0159-00"
"  001","01ALN","950-0188-01","KIT AIRFLOW Z SERIES MFD","","NETWORK","KIT","|950-0188-01",1.0000,.0000,1.0000,151.550000,151.55,"1","","","CIENA","950-0188-01"
"  001","01ALN","FTRASSY4100ES","KIT START UP FOR 4100 ES BASEK","","NETWORK","KIT","|FTRASSY4100ES",2.0000,.0000,2.0000,45.250000,90.50,"1","","","FUJITSU","FTRASSY4100ES"
"  001","01ALN","405000803","CAPACITOR KS20133 L125 16PF","","NETWORK","PIC","|405000803",15.0000,.0000,15.0000,64.950000,974.25,"01ALN","","","ALCATEL-LUCENT NORTH AMERICA","405000803"
"  001","01ALN","EC-016973-A","ASSEMBLY PACK FAN W/CABLE","","NETWORK","MISC","|EC-016973-A",14.0000,.0000,14.0000,300.000000,4200.00,"1","","","AG COMMUNICATION SYSTEMS","EC-016973-A"
"  001","01ALN","FB016478A","DETECTOR FAN FAIL GTD5 FFDE","","NETWORK","PIC","|FB016478A",11.0000,.0000,11.0000,150.000000,1650.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","FB016478A"
"  001","01ALU","MSDPCG","PIC DENSE PT CONCR PRNCD","","NETWORK","PIC","|MSDPCG",2.0000,.0000,2.0000,1.000000,2.00,"1","","","JUNIPER NETWORKS","MS-DPC-G"
"  001","01ALU","SCBEMXSC","PIC SWITCH CONTROL PRNCD","","NETWORK","PIC","|SCBEMXSC",1.0000,.0000,1.0000,1.000000,1.00,"1","","","JUNIPER NETWORKS","SCBE-MX-S-C"
"  001","01ALU","3EC16661BA","CARD DS3 NDW TERMINATION UNIT","","NETWORK","PIC","|3EC16661BA",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","3EC16661BA"
"  001","01ALU","3EC16687AA-RF","PIC A7300 ALARM CONTROL UNIT","","NETWORK","PIC","|3EC16687AA-RF",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","3EC16687AA"
"  001","01ALU","3EC17382AA-RF","CARD ADSL 7300 12 LINE LT W/TE","","NETWORK","PIC","|3EC17382AA-RF",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","3EC17382AA"
"  001","01ALU","1223401L1REVF","PIC H4TU-C E220/220","","NETWORK","PIC","|1223401L1REVF",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ADTRAN","1223401L1"
"  001","01ALU","8271423MR5REVE","PIC 40G TRSPDR MX PRNCD MFD","","NETWORK","PIC","|8271423MR5REVE",5.0000,.0000,5.0000,1.000000,5.00,"1","","","TELLABS","82.71423M-R5"
"  001","01SHN","ACX582SER3","PIC DC TP OP POWER SUPPLY","","NETWORK","PIC","|ACX582SER3",2.0000,.0000,2.0000,100.000000,200.00,"1","","","BIKOR INC","ACX582-SER-3"
"  001","01SHN","AEK31","PIC PACK CKT","","NETWORK","PIC","|AEK31",1.0000,.0000,1.0000,550.000000,550.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AEK31"
"  001","01SHN","AEK90-RF","CARD DS-1 REPEATER","","NETWORK","PIC","|AEK90-RF",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AEK90"
"  001","01SHN","AHG34S2","PIC D4 CHAN BK RCVR UN","","NETWORK","PIC","|AHG34S2",1.0000,.0000,1.0000,30.000000,30.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AHG34"
"  001","01SHN","AKM46B-RF","CARD DS1 INTERFACE","","NETWORK","PIC","|AKM46B-RF",2.0000,.0000,2.0000,150.000000,300.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AKM46B"
"  001","01SHN","ASCM0176C02","CARD GFR222Q QPSK MODULATION M","","NETWORK","PIC","|ASCM0176C02",9.0000,.0000,9.0000,3165.380000,28488.42,"1","","","BIGBAND NETWORKS INC","ASCM0176C02"
"  001","01SHN","ASCM0189A03-RF","CARD GFR222B QAM MODULATION","","NETWORK","PIC","|ASCM0189A03-RF",3.0000,.0000,3.0000,1580.000000,4740.00,"1","","","BIGBAND NETWORKS INC","ASCM0189A03"
"  001","01SHN","AUA1S2","PIC SLC5 TRMT/RCV UN","","NETWORK","PIC","|AUA1S2",3.0000,.0000,3.0000,30.000000,90.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AUA1"
"  001","01SHN","AUA114","CARD CHANNEL FUSE UNIT COT/RT","","NETWORK","PIC","|AUA114",2.0000,.0000,2.0000,80.000000,160.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AUA114"
"  001","01SHN","AUA158I3REVC","CARD SLC 5 POTS CU RT","","NETWORK","PIC","|AUA158I3REVC",1.0000,.0000,1.0000,1.000000,1.00,"1","","","PULSECOM","AUA158I/3"
"  001","01SHN","AUA21B-RF","CARD PACK CKT S1-S2","","NETWORK","PIC","|AUA21B-RF",2.0000,.0000,2.0000,206.270000,412.54,"1","","","ALCATEL-LUCENT NORTH AMERICA","AUA21B"
"  001","01SHN","AUA293LCI2","PIC BAS RTE INTFC","","NETWORK","PIC","|AUA293LCI2",1.0000,.0000,1.0000,35.000000,35.00,"1","","","WESTELL","AUA293LCI2"
"  001","01SHN","AUA41BS2","PIC SLC-5 4W SINGLE CHANNEL","","NETWORK","PIC","|AUA41BS2",2.0000,.0000,2.0000,40.000000,80.00,"1","","","WESTELL","AUA41B"
"  001","01SHN","AUA53BS2","PIC SLC-5 CHANNEL UNIT","","NETWORK","PIC","|AUA53BS2",1.0000,.0000,1.0000,145.000000,145.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AUA53B"
"  001","01SHN","AUA56S2","PIC SLC-5 INWARD DIAL UN","","NETWORK","PIC","|AUA56S2",4.0000,.0000,4.0000,25.000000,100.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","AUA56"
"  001","01SHN","A114412400","PIC 460 ACS DATA CHAN TERM","","NETWORK","PIC","|A114412400",1.0000,.0000,1.0000,503.760000,503.76,"1","","","DANTEL INC","A11-44124-00"
"  001","01SHN","A124971202","PIC ETHERNET SWITCH","","NETWORK","PIC","|A124971202",12.0000,.0000,12.0000,877.630000,10531.56,"1","","","DANTEL INC","A12-49712-02"
"  001","01SHN","A8240P10","PIC 2W DL PULS TERMG/GN","","NETWORK","PIC","|A8240P10",8.0000,.0000,8.0000,1.000000,8.00,"1","","","VERILINK","A8240-P10"
"  001","01SHN","A90-31EE202D","NID ENCLOSURE 2POS 200MECH RJ4","","NETWORK","PIC","|A90-31EE202D",1.0000,.0000,1.0000,280.800000,280.80,"1","","","WESTELL","A90-31EE202D"
"  001","01SHN","A90312182","ENCLOSURE SINGLE POS ANALOG W/","","NETWORK","PIC","|A90312182",1.0000,.0000,1.0000,1.000000,1.00,"1","","","WESTELL","A90-312182"
"  001","01SHN","BBF1B-REV-B","DDM-2000 DS1 LS INTFC","","NETWORK","PIC","|BBF1B-REV-B",1.0000,.0000,1.0000,750.000000,750.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","BBF1B"
"  001","01SHN","BBF1BS10","PIC DS1 INTFC CP S9-10","","NETWORK","PIC","|BBF1BS10",1.0000,.0000,1.0000,372.840000,372.84,"1","","","ALCATEL-LUCENT NORTH AMERICA","BBF1B"
"  001","01SHN","BBG4BS3","PIC DDM-2000 CKT PACK (S2-S3)","","NETWORK","PIC","|BBG4BS3",1.0000,.0000,1.0000,40.000000,40.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","BBG4B"
"  001","01SHN","BLD3-S3-RF","CARD 8CH/60SEC 15A/16A ANN BLD","","NETWORK","PIC","|BLD3-S3-RF",1.0000,.0000,1.0000,1.000000,1.00,"1","","","ALCATEL-LUCENT NORTH AMERICA","BLD3-S3"
"  001","01SHN","BP3AM4CL-08-RF","XFP CWDM CH8 1471NM","","NETWORK","PIC","|BP3AM4CL-08-RF",1.0000,.0000,1.0000,570.000000,570.00,"1","","","BTI PHOTONIC SYSTEMS INC","BP3AM4CL-08"
"  001","01SHN","CCA516G1","TELCO EDGELINK HUB M13","TELCO EDGELINK HUB M13 TRAFFIC","NETWORK","PIC","|CCA516G1",4.0000,.0000,4.0000,2625.000000,10500.00,"1","","","TELCO SYSTEMS","CCA516G1"
"  001","01SHN","CC1091581845","PIC RECTIFIER QS862ATEZ HE 25A","","NETWORK","PIC","|CC1091581845",3.0000,.0000,3.0000,260.000000,780.00,"1","","","GE POWER ELECTRONICS","CC1091581845"
"  001","01SHN","CNXC004AE","JUMPER CNX-5 30-IN FBR PTCH","","NETWORK","PIC","|CNXC004AE",8.0000,.0000,8.0000,80.000000,640.00,"1","","","CIENA","CNXC004AE"
"  001","01SHN","CNXC005AA","JUMPER CNX-5 DS3 DATA FIBER PA","","NETWORK","PIC","|CNXC005AA",1.0000,.0000,1.0000,27.500000,27.50,"1","","","CIENA","CNXC005AA"
